date,source,country,city,lat,lon,un_country,development_level,gdp_per_capita,gdp_volume,hdi,ECI,population,year,ted_total_per_city
2015-11-06T00:00:00Z,TED,lebanon,beirut,33.8937913,35.5017767,lebanon,Developing economies,12814,87286452031,0.73,8.03E-02,1846000,2015,23
2015-09-19T00:00:00Z,TED,india,chennai,13.0826802,80.2707184,india,Developing economies,7169,9.59684E+12,0.647,0.359807,7163000,2015,31
2015-06-14T00:00:00Z,TED,russia,moscow,55.755826,37.6172999,russia,Transition economies,25767,3.78363E+12,0.824,0.852045,12197596,2015,63
2015-07-25T00:00:00Z,TED,sÃ£o tomÃ© and prÃ­ncipe,sao tome,0.3301924,6.733343,sÃ£o tomÃ© and prÃ­ncipe,Developing economies,3313,686029522.3,0.609,NA,88219,2015,3
2015-12-08T00:00:00Z,TED,united states,topeka,39.0473451,-95.6751576,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,126808,2015,3
2015-10-22T00:00:00Z,TED,argentina,comodoro rivadavia,-45.8656149,-67.4822429,argentina,Developing economies,20843,9.18033E+11,0.83,0.232335,140850,2015,4
2015-06-18T00:00:00Z,TED,lebanon,mount lebanon governorate,33.8100858,35.5973139,lebanon,Developing economies,12814,87286452031,0.73,8.03E-02,NA,2015,31
2015-08-28T00:00:00Z,TED,argentina,eldorado,-26.4068823,-54.6369172,argentina,Developing economies,20843,9.18033E+11,0.83,0.232335,17365,2015,3
2015-07-11T00:00:00Z,TED,united states,altavista,37.1118094,-79.285579,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,NA,2015,2
2015-12-13T00:00:00Z,TED,vietnam,hanoi,21.0277644,105.8341598,vietnam,Developing economies,6858,6.48742E+11,0.693,-0.623084,4378000,2015,17
2015-11-15T00:00:00Z,TED,spain,amposta,40.7067997,0.5801695,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,NA,2015,11
2015-10-27T00:00:00Z,TED,united states,melbourne,28.0836269,-80.6081089,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,82011,2015,27
2015-10-24T00:00:00Z,TED,italy,rome,41.9027835,12.4963655,italy,Developed economies,40981,2.48087E+12,0.883,1.11743,2873147,2015,18
2015-07-06T00:00:00Z,TED,spain,madrid,40.4167754,-3.7037902,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,3203157,2015,78
2015-07-09T00:00:00Z,TED,france,saint-hippolyte,48.233309,7.367953,france,Developed economies,44256,2.95918E+12,0.891,1.38964,NA,2015,1
2015-08-29T00:00:00Z,TED,cameroon,douala,4.0510564,9.7678687,cameroon,Developing economies,3645,89538347743,0.563,-1.01371,2948464,2015,2
2015-07-07T00:00:00Z,TED,spain,barcelona,41.3850639,2.1734035,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,1620576,2015,76
2015-09-17T00:00:00Z,TED,united states,jacksonville,30.3321838,-81.655651,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,880619,2015,45
2015-10-03T00:00:00Z,TED,india,hyderabad,17.385044,78.486671,india,Developing economies,7169,9.59684E+12,0.647,0.359807,6376000,2015,78
2015-10-29T00:00:00Z,TED,brazil,curitiba,-25.4808762,-49.3044253,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,1893997,2015,3
2015-07-02T00:00:00Z,TED,lebanon,mount lebanon governorate,33.8100858,35.5973139,lebanon,Developing economies,12814,87286452031,0.73,8.03E-02,NA,2015,31
2015-11-07T00:00:00Z,TED,united states,ocala,29.1871986,-82.1400923,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,164712,2015,7
2015-11-14T00:00:00Z,TED,united states,houston,29.7604267,-95.3698028,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,2303482,2015,35
2015-11-14T00:00:00Z,TED,macao,macau,22.1980994,113.5435639,china,Developing economies,114000,71800000000,NA,NA,667400,2015,5
2015-10-10T00:00:00Z,TED,united states,carmel-by-the-sea,36.5552386,-121.9232879,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,92198,2015,6
2015-07-03T00:00:00Z,TED,united states,santa monica,34.0194543,-118.4911912,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,92306,2015,9
2015-08-14T00:00:00Z,TED,united states,santa monica,34.0194543,-118.4911912,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,92306,2015,9
2015-09-12T00:00:00Z,TED,united states,kirkland,47.6768927,-122.2059833,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,186109,2015,3
2015-09-30T00:00:00Z,TED,costa rica,san josÃ©,9.9280694,-84.0907246,costa rica,Developing economies,16976,84031346801,0.794,0.237988,342188,2015,14
2015-10-09T00:00:00Z,TED,argentina,rÃ­o cuarto,-33.1231585,-64.3493441,argentina,Developing economies,20843,9.18033E+11,0.83,0.232335,153757,2015,4
2015-11-07T00:00:00Z,TED,united states,wooster,40.8050565,-81.935143,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,31011,2015,1
2015-09-15T00:00:00Z,TED,united states,redwood city,37.4852152,-122.2363548,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,86685,2015,4
2015-11-15T00:00:00Z,TED,china,chongqing,29.4315861,106.912251,china,Developing economies,16782,2.32668E+13,0.758,0.691307,8518000,2015,15
2015-11-10T00:00:00Z,TED,united states,baltimore,39.2903848,-76.6121893,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,614664,2015,17
2015-11-02T00:00:00Z,TED,united kingdom,london,51.5141736,-0.1307411,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,8825001,2015,157
2015-09-26T00:00:00Z,TED,china,shanghai,31.230416,121.473701,china,Developing economies,16782,2.32668E+13,0.758,0.691307,24256800,2015,89
2015-12-03T00:00:00Z,TED,united states,albany,42.6525793,-73.7562317,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,597270,2015,4
2015-08-19T00:00:00Z,TED,united states,orlando,28.5383355,-81.3792365,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,277173,2015,17
2015-07-21T00:00:00Z,TED,united states,sunnyvale,37.36883,-122.0363496,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,152771,2015,6
2015-10-23T00:00:00Z,TED,united states,logan,41.7369803,-111.8338359,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,100774,2015,4
2015-09-12T00:00:00Z,TED,united states,albuquerque,35.0843859,-106.650422,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,559277,2015,31
2015-07-23T00:00:00Z,TED,germany,hanover,52.3758916,9.7320104,germany,Developed economies,52574,4.34563E+12,0.939,2.07537,535061,2015,27
2015-09-21T00:00:00Z,TED,south korea,hanam-si,37.5392646,127.2148919,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,NA,2015,9
2015-10-20T00:00:00Z,TED,china,chengdu,30.572815,104.066801,china,Developing economies,16782,2.32668E+13,0.758,0.691307,8972000,2015,20
2015-11-04T00:00:00Z,TED,united states,irvine,33.6845673,-117.8265049,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,266122,2015,14
2015-11-15T00:00:00Z,TED,united states,portland,45.5051064,-122.6750261,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,639863,2015,33
2015-11-11T00:00:00Z,TED,indonesia,jakarta,-6.2087634,106.845599,indonesia,Developing economies,12279,3.24964E+12,0.707,-0.305644,10428001,2015,26
2015-11-28T00:00:00Z,TED,nigeria,akure,7.2571325,5.2057909,nigeria,Developing economies,5888,1.12378E+12,0.534,-1.90268,420594,2015,4
2015-08-27T00:00:00Z,TED,united states,soldotna,60.4877778,-151.0583332,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,7304,2015,7
2015-10-06T00:00:00Z,TED,united states,virginia beach,36.8529263,-75.977985,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,452602,2015,3
2015-11-13T00:00:00Z,TED,united states,muncie,40.1933767,-85.3863599,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,88688,2015,2
2015-09-12T00:00:00Z,TED,south korea,cheongju-si,36.6424341,127.4890319,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,775096,2015,2
2015-11-26T00:00:00Z,TED,poland,gdynia,54.5188898,18.5305409,poland,Developed economies,29931,1.13662E+12,0.872,1.09432,243910,2015,3
2015-10-07T00:00:00Z,TED,united states,greensboro,36.0726354,-79.7919754,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,287027,2015,23
2015-12-28T00:00:00Z,TED,south korea,namyangju-si,37.6360028,127.2165279,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,NA,2015,4
2015-11-21T00:00:00Z,TED,china,beijing,39.9041999,116.4073963,china,Developing economies,16782,2.32668E+13,0.758,0.691307,21516000,2015,89
2015-08-05T00:00:00Z,TED,united states,rochester,43.1565779,-77.6088465,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,114011,2015,36
2015-11-12T00:00:00Z,TED,spain,madrid,40.4167754,-3.7037902,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,3203157,2015,78
2015-11-12T00:00:00Z,TED,colombia,riohacha,11.5384151,-72.9167838,colombia,Developing economies,14507,7.09421E+11,0.761,0.144356,286973,2015,3
2015-10-30T00:00:00Z,TED,new zealand,dunedin,-45.8787605,170.5027976,new zealand,Developed economies,40439,1.93858E+11,0.921,0.483484,117700,2015,2
2015-12-10T00:00:00Z,TED,united arab emirates,dubai,25.2048493,55.2707828,united arab emirates,Developing economies,73356,6.95942E+11,0.866,0.128674,1089000,2015,73
2015-12-05T00:00:00Z,TED,united states,kansas city,39.0997265,-94.5785667,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,151709,2015,19
2015-08-20T00:00:00Z,TED,lebanon,mount lebanon governorate,33.8100858,35.5973139,lebanon,Developing economies,12814,87286452031,0.73,8.03E-02,NA,2015,31
2015-11-07T00:00:00Z,TED,united states,st. louis,38.6270025,-90.1994042,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,311404,2015,17
2015-12-15T00:00:00Z,TED,serbia,sremski karlovci,45.2037357,19.9364586,serbia,Transition economies,16433,1.15377E+11,0.799,0.532947,NA,2015,4
2015-11-14T00:00:00Z,TED,germany,hamburg,53.5510846,9.9936819,germany,Developed economies,52574,4.34563E+12,0.939,2.07537,1830584,2015,14
2015-11-14T00:00:00Z,TED,united states,bolingbrook,41.6986416,-88.0683955,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,75201,2015,3
2015-11-28T00:00:00Z,TED,turkey,iÌ‡stanbul,41.0082376,28.9783589,turkey,Developing economies,27879,2.26101E+12,0.807,0.175726,14025000,2015,87
2015-12-16T00:00:00Z,TED,south korea,ansan-si,37.3218778,126.8308848,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,739493,2015,4
2015-10-20T00:00:00Z,TED,united kingdom,london,51.5141736,-0.1307411,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,8825001,2015,157
2015-10-21T00:00:00Z,TED,france,paris,48.856614,2.3522219,france,Developed economies,44256,2.95918E+12,0.891,1.38964,2229621,2015,55
2015-11-07T00:00:00Z,TED,australia,perth,-31.9505269,115.8604572,australia,Developed economies,49654,1.22157E+12,0.938,8.63E-02,27340,2015,6
2015-11-17T00:00:00Z,TED,united states,la crosse,43.8137751,-91.2519017,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,101886,2015,8
2015-09-19T00:00:00Z,TED,south korea,seoul,37.555338,126.973312,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,10197604,2015,71
2015-11-12T00:00:00Z,TED,sweden,solna municipality,59.3641968,18.0124231,sweden,Developed economies,51405,5.17014E+11,0.937,1.80773,NA,2015,1
2015-12-13T00:00:00Z,TED,russia,orenburg,51.7666482,55.1004538,russia,Transition economies,25767,3.78363E+12,0.824,0.852045,555420,2015,1
2015-10-01T00:00:00Z,TED,united states,oakland,37.8043514,-122.2711639,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,420005,2015,4
2015-11-07T00:00:00Z,TED,united states,cambridge,42.3736158,-71.1097335,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,110651,2015,26
2015-12-19T00:00:00Z,TED,south korea,uijeongbu-si,37.738098,127.0336819,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,NA,2015,1
2015-10-23T00:00:00Z,TED,united states,new york,40.7127753,-74.0059728,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,8622698,2015,197
2015-09-14T00:00:00Z,TED,united states,omaha,41.2565369,-95.9345034,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,446970,2015,40
2015-09-16T00:00:00Z,TED,canada,victoria,48.4284207,-123.3656444,canada,Developed economies,46723,1.70728E+12,0.922,1.05671,92292,2015,8
2015-11-17T00:00:00Z,TED,united states,northbrook,42.1275267,-87.8289548,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,33400,2015,19
2015-12-11T00:00:00Z,TED,united states,santa monica,34.0194543,-118.4911912,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,92306,2015,9
2015-04-22T00:00:00Z,TED,united states,albuquerque,35.0843859,-106.650422,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,559277,2015,31
2015-12-11T00:00:00Z,TED,netherlands,the hague,52.0704978,4.3006999,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,514861,2015,48
2015-11-16T00:00:00Z,TED,taiwan,taipei,25.0329694,121.5654177,china,Developing economies,50500,1.189E+12,NA,NA,6900273,2015,62
2015-11-14T00:00:00Z,TED,united states,holbrook,34.9022482,-110.1581768,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,26117,2015,3
2015-11-14T00:00:00Z,TED,united states,richmond,37.5407246,-77.4360481,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,109813,2015,38
2015-11-14T00:00:00Z,TED,cyprus,nicosia,35.1855659,33.3822764,cyprus,Developed economies,36155,31076457366,0.873,NA,224300,2015,18
2015-11-07T00:00:00Z,TED,hong kong,hong kong island,22.2884683,114.192803,china,Developing economies,61500,4.559E+11,NA,NA,1252100,2015,62
2015-11-13T00:00:00Z,TED,estonia,tallinn,59.4369608,24.7535747,estonia,Developed economies,33448,44063633073,0.882,0.898422,430805,2015,14
2015-12-25T00:00:00Z,TED,taiwan,taipei,25.0329694,121.5654177,china,Developing economies,50500,1.189E+12,NA,NA,6900273,2015,62
2015-10-30T00:00:00Z,TED,armenia,stepanavan,41.0059806,44.3832616,armenia,Transition economies,9621,28331472880,0.76,NA,NA,2015,1
2015-12-05T00:00:00Z,TED,romania,cluj-napoca,46.7712101,23.6236353,romania,Developed economies,26596,5.20941E+11,0.816,0.713669,316748,2015,30
2015-12-08T00:00:00Z,TED,united states,yakima,46.6020711,-120.5058987,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,133233,2015,22
2015-12-01T00:00:00Z,TED,spain,barcelona,41.3850639,2.1734035,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,1620576,2015,76
2015-11-18T00:00:00Z,TED,australia,melbourne,-37.8136276,144.9630576,australia,Developed economies,49654,1.22157E+12,0.938,8.63E-02,158923,2015,27
2015-11-15T00:00:00Z,TED,vietnam,hanoi,21.0277644,105.8341598,vietnam,Developing economies,6858,6.48742E+11,0.693,-0.623084,4378000,2015,17
2015-10-21T00:00:00Z,TED,lebanon,beirut,33.8937913,35.5017767,lebanon,Developing economies,12814,87286452031,0.73,8.03E-02,1846000,2015,23
2015-11-17T00:00:00Z,TED,colombia,bogota,4.7109886,-74.072092,colombia,Developing economies,14507,7.09421E+11,0.761,0.144356,8181047,2015,57
2015-11-17T00:00:00Z,TED,chile,santiago,-33.4488897,-70.6692655,chile,Developing economies,24249,4.47887E+11,0.847,4.43E-02,5613962,2015,25
2015-10-30T00:00:00Z,TED,united states,tucson,32.2226066,-110.9747108,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,530706,2015,27
2015-11-15T00:00:00Z,TED,iran,zanjan,36.6830045,48.5087209,iran,Developing economies,21011,1.69506E+12,0.797,-0.158038,430871,2015,1
2015-10-30T00:00:00Z,TED,united kingdom,brighton,50.82253,-0.137163,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,229700,2015,8
2015-11-14T00:00:00Z,TED,syria,damascus,33.5138073,36.2765279,syria,Developing economies,2033,40405006007,0.549,-0.744963,1680000,2015,19
2015-12-14T00:00:00Z,TED,india,gurugram,28.4594965,77.0266383,india,Developing economies,7169,9.59684E+12,0.647,0.359807,197340,2015,21
2015-11-14T00:00:00Z,TED,peru,lima,-12.0463731,-77.042754,peru,Developing economies,13772,4.3306E+11,0.759,-0.598962,8852000,2015,21
2015-11-14T00:00:00Z,TED,germany,berlin,52.5143543,13.3944141,germany,Developed economies,52574,4.34563E+12,0.939,2.07537,3613495,2015,26
2015-11-15T00:00:00Z,TED,sri lanka,colombo,6.9116652,79.8645678,sri lanka,Developing economies,12879,2.76168E+11,0.78,-0.901589,647100,2015,11
2015-10-02T00:00:00Z,TED,pakistan,karachi,24.8607343,67.0011364,pakistan,Developing economies,5249,1.09129E+12,0.56,-0.859978,14910352,2015,20
2015-10-20T00:00:00Z,TED,united states,greenville,34.8526176,-82.3940104,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,467894,2015,44
2015-11-21T00:00:00Z,TED,south korea,incheon,37.4562557,126.7052062,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,2923047,2015,19
2015-11-30T00:00:00Z,TED,united states,riverside,33.9806005,-117.3754942,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,324722,2015,10
2015-11-14T00:00:00Z,TED,south korea,incheon,37.4562557,126.7052062,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,2923047,2015,19
2015-12-10T00:00:00Z,TED,lithuania,kaunas,54.8985207,23.9035965,lithuania,Developed economies,33253,94052437740,0.869,0.675449,290527,2015,8
2015-11-19T00:00:00Z,TED,argentina,rosario,-32.9587022,-60.6930416,argentina,Developing economies,20843,9.18033E+11,0.83,0.232335,1203000,2015,16
2015-11-14T00:00:00Z,TED,mongolia,ulaanbaatar,47.8863988,106.9057439,mongolia,Developing economies,12787,39816777184,0.735,-0.78801,1477174,2015,26
2015-11-15T00:00:00Z,TED,russia,tomsk,56.5010397,84.9924506,russia,Transition economies,25767,3.78363E+12,0.824,0.852045,543596,2015,9
2015-12-06T00:00:00Z,TED,india,bengaluru,12.9715987,77.5945627,india,Developing economies,7169,9.59684E+12,0.647,0.359807,8425970,2015,105
2015-09-02T00:00:00Z,TED,united states,philadelphia,39.9525839,-75.1652215,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,1567872,2015,24
2015-11-28T00:00:00Z,TED,pakistan,islamabad,33.6844202,73.0478848,pakistan,Developing economies,5249,1.09129E+12,0.56,-0.859978,1014825,2015,22
2015-11-13T00:00:00Z,TED,netherlands,the hague,52.0704978,4.3006999,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,514861,2015,48
2015-06-03T00:00:00Z,TED,united kingdom,swansea,51.62144,-3.943646,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,294339,2015,9
2015-12-23T00:00:00Z,TED,nepal,lalitpur,27.6587525,85.3247183,nepal,Developing economies,2867,79194311734,0.579,NA,220802,2015,6
2015-11-24T00:00:00Z,TED,taiwan,taipei,25.0329694,121.5654177,china,Developing economies,50500,1.189E+12,NA,NA,6900273,2015,62
2015-12-05T00:00:00Z,TED,portugal,matosinhos,41.1844362,-8.6962775,portugal,Developed economies,32554,3.35319E+11,0.85,0.258555,NA,2015,4
2015-11-14T00:00:00Z,TED,egypt,damanhour,31.0424566,30.4727503,egypt,Developing economies,11742,1.13243E+12,0.7,-0.319753,500000,2015,4
2015-11-15T00:00:00Z,TED,zimbabwe,harare,-17.8251657,31.03351,zimbabwe,Developing economies,2826,40229128006,0.563,-0.811801,1606000,2015,9
2015-11-19T00:00:00Z,TED,netherlands,delft,52.0115769,4.3570677,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,101030,2015,20
2015-10-03T00:00:00Z,TED,united states,davis,38.5449065,-121.7405167,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,76524,2015,3
2015-12-17T00:00:00Z,TED,netherlands,delft,52.0115769,4.3570677,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,101030,2015,20
2015-11-14T00:00:00Z,TED,united states,bloomington,39.165325,-86.5263857,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,134892,2015,15
2015-09-29T00:00:00Z,TED,united states,conway,35.0886963,-92.4421011,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,72894,2015,7
2015-12-07T00:00:00Z,TED,sweden,gothenburg,57.70887,11.97456,sweden,Developed economies,51405,5.17014E+11,0.937,1.80773,491629.5,2015,12
2015-11-12T00:00:00Z,TED,netherlands,sittard,51.0006238,5.8864788,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,NA,2015,2
2015-12-08T00:00:00Z,TED,sweden,stockholm,59.3293235,18.0685808,sweden,Developed economies,51405,5.17014E+11,0.937,1.80773,789024,2015,29
2015-12-21T00:00:00Z,TED,south korea,hwaseong-si,37.1994932,126.8311887,south korea,Developing economies,38824,1.99813E+12,0.906,1.77613,NA,2015,2
2015-10-25T00:00:00Z,TED,netherlands,delft,52.0115769,4.3570677,netherlands,Developed economies,54503,9.33708E+11,0.934,1.30343,101030,2015,20
2015-12-16T00:00:00Z,TED,united kingdom,london,51.5141736,-0.1307411,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,8825001,2015,157
2015-12-21T00:00:00Z,TED,italy,milan,45.4642035,9.189982,italy,Developed economies,40981,2.48087E+12,0.883,1.11743,1358871,2015,23
2015-11-29T00:00:00Z,TED,canada,laval,45.6066487,-73.712409,canada,Developed economies,46723,1.70728E+12,0.922,1.05671,432858,2015,10
2015-12-21T00:00:00Z,TED,germany,hanover,52.3758916,9.7320104,germany,Developed economies,52574,4.34563E+12,0.939,2.07537,535061,2015,27
2015-10-24T00:00:00Z,TED,canada,mill bay,48.6505297,-123.5571899,canada,Developed economies,46723,1.70728E+12,0.922,1.05671,NA,2015,4
2015-01-23T00:00:00Z,TED,ecuador,galÃ¡pagos islands,-0.383106,-90.4233344,ecuador,Developing economies,11501,1.93049E+11,0.758,-0.933232,NA,2015,1
2015-02-28T00:00:00Z,TED,morocco,marrakesh,31.6317937,-7.9892605,morocco,Developing economies,8261,2.98504E+11,0.676,-0.89235,978045,2015,3
2015-04-18T00:00:00Z,TED,spain,vitoria-gasteiz,42.8591656,-2.6817918,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,248076,2015,7
2015-01-22T00:00:00Z,TED,united kingdom,nottingham,52.9547832,-1.1581086,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,289301,2015,6
2015-01-17T00:00:00Z,TED,united states,san francisco,37.7749295,-122.4194155,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,870887,2015,34
2015-05-30T00:00:00Z,TED,brazil,salvador,-12.977749,-38.5016301,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,2938092,2015,4
2015-02-15T00:00:00Z,TED,russia,moscow,55.755826,37.6172999,russia,Transition economies,25767,3.78363E+12,0.824,0.852045,12197596,2015,63
2015-01-29T00:00:00Z,TED,taiwan,taichung city,24.1477358,120.6736482,china,Developing economies,50500,1.189E+12,NA,NA,2629323,2015,14
2015-01-23T00:00:00Z,TED,united kingdom,woking,51.316774,-0.5600349,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,NA,2015,3
2015-02-01T00:00:00Z,TED,brazil,blumenau,-26.9165792,-49.0717331,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,343715,2015,15
2015-05-25T00:00:00Z,TED,israel,tel aviv-yafo,32.0852999,34.7817676,israel,Developed economies,38868,3.38666E+11,0.906,1.3146,441379,2015,19
2015-05-28T00:00:00Z,TED,united states,panama city,30.1588129,-85.6602058,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,145239,2015,10
2015-02-11T00:00:00Z,TED,costa rica,belÃ©n,9.9797191,-84.1804384,costa rica,Developing economies,16976,84031346801,0.794,0.237988,NA,2015,2
2015-02-05T00:00:00Z,TED,united states,melville,40.7934322,-73.4151214,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,18418,2015,2
2015-02-26T00:00:00Z,TED,singapore,singapore,1.2831593,103.8530435,singapore,Developing economies,96553,5.41878E+11,0.935,1.86534,NA,2015,96
2015-01-23T00:00:00Z,TED,philippines,metro manila,14.6090537,121.0222565,philippines,Developing economies,8340,8.7718E+11,0.712,0.381087,NA,2015,1
2015-03-28T00:00:00Z,TED,united states,new york,40.6781784,-73.9441579,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,8622698,2015,197
2015-06-04T00:00:00Z,TED,france,paris,48.856614,2.3522219,france,Developed economies,44256,2.95918E+12,0.891,1.38964,2229621,2015,55
2015-04-12T00:00:00Z,TED,india,dwarka,22.2441975,68.9684562,india,Developing economies,7169,9.59684E+12,0.647,0.359807,NA,2015,1
2015-11-26T00:00:00Z,TED,saudi arabia,jeddah,21.485811,39.1925048,saudi arabia,Developing economies,53693,1.7772E+12,0.857,0.747155,3430697,2015,13
2015-02-28T00:00:00Z,TED,united kingdom,kingston upon hull,53.7676236,-0.3274198,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,284321,2015,4
2015-01-30T00:00:00Z,TED,united states,augusta,33.4734978,-82.0105148,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,197081,2015,4
2015-04-11T00:00:00Z,TED,united states,river falls,44.8613563,-92.6238082,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,15873,2015,2
2015-01-24T00:00:00Z,TED,france,lyon,45.764043,4.835659,france,Developed economies,44256,2.95918E+12,0.891,1.38964,513275,2015,4
2015-01-29T00:00:00Z,TED,united states,la crosse,43.8137751,-91.2519017,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,101886,2015,8
2015-04-04T00:00:00Z,TED,united states,amherst,42.3732216,-72.5198537,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,125024,2015,5
2015-07-04T00:00:00Z,TED,spain,madrid,40.4167754,-3.7037902,spain,Developed economies,39037,1.81888E+12,0.893,0.777415,3203157,2015,78
2015-02-28T00:00:00Z,TED,egypt,cairo,30.0444196,31.2357116,egypt,Developing economies,11742,1.13243E+12,0.7,-0.319753,10230350,2015,53
2015-01-24T00:00:00Z,TED,canada,calgary,51.0447331,-114.0718831,canada,Developed economies,46723,1.70728E+12,0.922,1.05671,1311833,2015,33
2015-03-21T00:00:00Z,TED,brazil,brasilia,-15.826691,-47.9218204,brazil,Developing economies,15662,3.25514E+12,0.761,0.608252,2977216,2015,9
2015-03-21T00:00:00Z,TED,united states,new york,40.6781784,-73.9441579,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,8622698,2015,197
2015-07-11T00:00:00Z,TED,south africa,cape town,-33.9248685,18.4240553,south africa,Developing economies,13464,7.67463E+11,0.705,0.268797,433688,2015,22
2015-02-26T00:00:00Z,TED,united kingdom,reading,51.4542645,-0.9781303,united kingdom,Developed economies,44896,2.9658E+12,0.92,1.53259,218705,2015,6
2015-02-23T00:00:00Z,TED,united states,new york,40.7127753,-74.0059728,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,8622698,2015,197
2015-04-04T00:00:00Z,TED,united states,douglasville,33.7514966,-84.7477136,united states,Developed economies,59928,1.94854E+13,0.92,1.75541,33675,2015,3
2015-04-18T00:00:00Z,TED,nigeria,kano,12.0021794,8.5919561,nigeria,Developing economies,5888,1.12378E+12,0.534,-1.90268,3140000,2015,2
2015-02-26T00:00:00Z,TED,costa rica,san josÃ©,9.9280694,-84.0907246,costa rica,Developing economies,16976,84031346801,0.794,0.237988,342188,2015,14
